msisdn,offerId,price,validity,On-net Mins,Off-net Mins,SMS,Data,Social Data,creation_date,expire_date,Consumed_On-net Mins,Consumed_Off-net Mins,Consumed_SMS,Consumed_Data,Consumed_Social Data
3000000213,1509,1000,7,0,0,2000,5120,0,26/10/2024,02/11/2024,0,0,1249,2610,0
3000000213,2671,173,3,4000,80,4000,8192,0,17/11/2024,20/11/2024,2236,9,3262,3702,0
3000000213,1589,500,30,0,0,6000,25600,0,06/12/2024,05/01/2025,0,0,4851,18910,0
3000000214,2761,565,7,1000,500,1000,51200,51200,23/01/2024,30/01/2024,981,487,470,29611,50237
3000000214,1606,15,3,0,0,0,5120,0,22/02/2024,25/02/2024,0,0,0,3969,0
3000000214,1602,120,3,0,0,12000,0,5120,13/03/2024,16/03/2024,0,0,3841,0,2628
3000000214,1393,2750,3,0,500,0,7000,0,01/04/2024,04/04/2024,0,181,0,5993,0
3000000214,3253,173.04,1,300,0,1000,6144,0,23/04/2024,24/04/2024,121,0,537,2906,0
3000000214,2368,17,30,0,0,0,1024,0,12/05/2024,11/06/2024,0,0,0,656,0
3000000214,1140,23.9,1,0,0,0,0,0,18/05/2024,19/05/2024,0,0,0,0,0
3000000214,2377,600,3,0,0,0,2000,0,15/05/2024,18/05/2024,0,0,0,1058,0
3000000214,2323,240,30,0,0,0,0,5120,25/06/2024,25/07/2024,0,0,0,0,3161
3000000214,1455,230,7,0,0,0,5120,0,14/06/2024,21/06/2024,0,0,0,3172,0
3000000214,1095,500,1,0,0,0,1024,0,02/07/2024,03/07/2024,0,0,0,254,0
3000000214,1070,868,3,2000,150,2000,2000,0,14/07/2024,17/07/2024,1316,89,1781,945,0
3000000214,1566,2300,7,0,0,0,24000,0,25/07/2024,01/08/2024,0,0,0,9390,0
3000000214,1456,190,1,0,0,0,5120,0,31/08/2024,01/09/2024,0,0,0,4033,0
3000000214,2365,547,1,1000,300,1000,51200,0,10/08/2024,11/08/2024,394,11,733,11514,0
3000000214,2884,150,3,0,0,0,5120,0,09/08/2024,12/08/2024,0,0,0,3795,0
3000000214,2503,1434,1,0,0,30,2048,0,02/09/2024,03/09/2024,0,0,2,1907,0
3000000214,1687,3585,30,0,0,0,1000,0,21/10/2024,20/11/2024,0,0,0,305,0
3000000214,1606,15,3,0,0,0,5120,0,07/10/2024,10/10/2024,0,0,0,2184,0
3000000214,2329,78,1,1000,10,1000,100,0,09/10/2024,10/10/2024,322,3,966,21,0
3000000214,1058,1565,1,3000,500,3000,25600,0,15/11/2024,16/11/2024,2164,409,2545,22674,0
3000000214,2887,200,1,0,0,0,5120,0,17/11/2024,18/11/2024,0,0,0,3801,0
3000000214,1067,21,30,1440,0,1500,100,0,19/11/2024,19/12/2024,1017,0,1178,95,0
3000000214,1505,35,30,0,0,0,2048,0,02/12/2024,01/01/2025,0,0,0,1162,0
3000000214,1157,885,3,0,0,0,10240,0,29/12/2024,01/01/2025,0,0,0,7360,0
3000000214,1389,225,3,0,0,6000,0,0,02/12/2024,05/12/2024,0,0,3605,0,0
3000000215,1128,199,1,1500,50,1500,3072,0,13/01/2024,14/01/2024,776,10,1435,2906,0
3000000215,1126,70,1,0,0,12000,0,0,31/01/2024,01/02/2024,0,0,9262,0,0
3000000215,2533,100,7,0,0,0,0,5120,19/01/2024,26/01/2024,0,0,0,0,4631
3000000215,1079,20,7,0,0,0,50,0,17/02/2024,24/02/2024,0,0,0,9,0
3000000215,1483,12173.91,7,0,0,0,102400,0,26/03/2024,02/04/2024,0,0,0,74728,0
3000000215,1651,2183,30,12500,1250,12500,12800,0,19/03/2024,18/04/2024,2322,134,3834,10980,0
3000000215,1591,173,7,3000,30,3000,3000,0,26/04/2024,03/05/2024,1331,24,2679,700,0
3000000215,1104,600,30,0,0,0,0,0,28/05/2024,27/06/2024,0,0,0,0,0
3000000215,3418,40,7,1440,10,1440,1024,0,04/05/2024,11/05/2024,1030,8,791,320,0
3000000215,1597,5500,7,2000,650,1000,5120,0,07/06/2024,14/06/2024,1945,342,499,314,0
3000000215,2488,15,3,250,0,200,0,0,02/07/2024,05/07/2024,164,0,122,0,0
3000000215,1395,3000,1,0,0,5000,5120,0,31/07/2024,01/08/2024,0,0,1,2405,0
3000000215,1096,800,7,0,0,0,4096,0,07/07/2024,14/07/2024,0,0,0,3460,0
3000000215,1389,225,3,0,0,6000,0,0,22/08/2024,25/08/2024,0,0,5884,0,0
3000000215,2533,100,7,0,0,0,0,5120,17/08/2024,24/08/2024,0,0,0,0,4266
3000000215,1134,600,30,2000,150,2000,2000,0,24/08/2024,23/09/2024,798,48,516,1207,0
3000000215,1454,222,7,5000,0,5000,5120,0,06/09/2024,13/09/2024,1181,0,4998,351,0
3000000215,1513,600,30,0,0,1000,1024,0,04/10/2024,03/11/2024,0,0,702,967,0
3000000215,1118,625,30,300,300,300,1024,0,21/10/2024,20/11/2024,251,145,33,775,0
3000000215,1640,417,1,300,50,1000,0,10240,03/10/2024,04/10/2024,251,25,458,0,7096
3000000215,1076,369,30,0,0,0,30720,0,22/11/2024,22/12/2024,0,0,0,28082,0
3000000215,1130,13,3,300,0,300,20,0,10/11/2024,13/11/2024,235,0,76,12,0
3000000215,2359,8500,3,0,0,0,5120,0,09/12/2024,12/12/2024,0,0,0,3594,0
3000000215,3562,1799,3,0,0,0,2048,0,05/12/2024,08/12/2024,0,0,0,1268,0
3000000216,1548,100,30,1000,0,0,0,1024,17/01/2024,16/02/2024,316,0,0,0,791
3000000216,1386,675,7,0,0,0,0,0,01/01/2024,08/01/2024,0,0,0,0,0
3000000216,1590,90,1,250,35,2000,0,4096,27/02/2024,28/02/2024,49,5,1810,0,750
3000000216,2920,243,7,0,0,0,0,9216,01/02/2024,08/02/2024,0,0,0,0,7933
3000000216,2638,304.34,7,500,50,0,15360,0,22/02/2024,29/02/2024,88,23,0,4645,0
3000000216,1070,868,3,2000,150,2000,2000,0,13/03/2024,16/03/2024,1131,128,371,1555,0
3000000216,1454,222,7,5000,0,5000,5120,0,19/04/2024,26/04/2024,1627,0,4814,1580,0
3000000216,2914,5975,1,0,0,0,6144,0,13/04/2024,14/04/2024,0,0,0,4976,0
3000000216,2920,243,7,0,0,0,0,9216,17/05/2024,24/05/2024,0,0,0,0,5584
3000000216,2635,1304.34,1,0,0,0,102400,0,04/05/2024,05/05/2024,0,0,0,23723,0
3000000216,1385,525,7,0,0,0,0,0,13/06/2024,20/06/2024,0,0,0,0,0
3000000216,2902,20,30,0,0,1000,0,0,05/06/2024,05/07/2024,0,0,680,0,0
3000000216,1587,339.13,7,0,0,0,10240,0,17/06/2024,24/06/2024,0,0,0,6982,0
3000000216,2386,2750,3,12500,1000,1000,50000,0,16/07/2024,19/07/2024,3906,599,860,23378,0
3000000216,2494,1091.5,3,0,0,0,20480,0,18/08/2024,21/08/2024,0,0,0,14540,0
3000000216,1657,4366,30,20000,2000,20000,20480,0,08/08/2024,07/09/2024,18815,105,17943,16219,0
3000000216,1515,1300,7,3000,500,3000,40960,0,29/09/2024,06/10/2024,2330,305,2028,3592,0
3000000216,2674,5000,3,0,0,0,6144,0,07/10/2024,10/10/2024,0,0,0,3811,0
3000000216,2377,600,3,0,0,0,2000,0,23/10/2024,26/10/2024,0,0,0,1675,0
3000000216,1381,1870,1,0,0,0,50000,0,07/10/2024,08/10/2024,0,0,0,19335,0
3000000216,1104,600,30,0,0,0,0,0,25/11/2024,25/12/2024,0,0,0,0,0
3000000216,1508,139,3,20,20,200,4000,0,26/12/2024,29/12/2024,17,17,76,3728,0
3000000216,1381,1870,1,0,0,0,50000,0,07/12/2024,08/12/2024,0,0,0,22452,0
3000000217,2317,174,1,300,50,1000,10240,0,10/01/2024,11/01/2024,128,47,462,9171,0
3000000217,1131,115,1,1000,20,1000,500,0,18/02/2024,19/02/2024,375,14,905,318,0
3000000217,2656,1150,1,3500,200,3500,10240,0,12/02/2024,13/02/2024,3120,19,306,818,0
3000000217,1112,2750,3,0,0,0,1024,0,29/03/2024,01/04/2024,0,0,0,1023,0
3000000217,1574,2600,3,10000,600,10000,40960,0,22/04/2024,25/04/2024,3725,139,7876,7587,0
3000000217,2323,240,30,0,0,0,0,5120,24/05/2024,23/06/2024,0,0,0,0,3553
3000000217,1622,350,30,2000,200,4000,5000,0,01/05/2024,31/05/2024,1582,64,245,2251,0
3000000217,1669,22,3,0,0,6000,51200,0,06/05/2024,09/05/2024,0,0,1811,21902,0
3000000217,1483,12173.91,7,0,0,0,102400,0,29/06/2024,06/07/2024,0,0,0,55810,0
3000000217,1687,3585,30,0,0,0,1000,0,14/06/2024,14/07/2024,0,0,0,665,0
3000000217,1063,21,1,1440,0,1500,250,0,10/06/2024,11/06/2024,463,0,860,198,0
3000000217,1614,1347.82,30,0,0,0,71680,0,18/07/2024,17/08/2024,0,0,0,62093,0
3000000217,2626,147,1,3000,30,3000,3000,0,14/07/2024,15/07/2024,1850,14,68,2065,0
3000000217,1099,300,30,0,0,0,0,0,18/07/2024,17/08/2024,0,0,0,0,0
3000000217,1115,1650,1,450,0,0,500,0,27/08/2024,28/08/2024,20,0,0,277,0
3000000217,1132,118.31,7,1500,0,1500,1500,0,19/08/2024,26/08/2024,1429,0,952,279,0
3000000217,1639,3300,3,10000,1000,10000,10240,0,28/08/2024,31/08/2024,9552,532,3274,1236,0
3000000217,3559,2150,7,0,0,0,2048,0,07/09/2024,14/09/2024,0,0,0,1297,0
3000000217,1137,210,3,0,0,5000,5120,0,04/10/2024,07/10/2024,0,0,1118,2471,0
3000000217,1657,4366,30,20000,2000,20000,20480,0,04/10/2024,03/11/2024,17307,529,15795,268,0
3000000217,1622,350,30,2000,200,4000,5000,0,05/11/2024,05/12/2024,1059,172,2433,4294,0
3000000217,3538,478,7,1000,150,1000,35433480192,0,21/12/2024,28/12/2024,648,130,473,15713998091,0
3000000217,1450,210,30,0,0,0,6144,0,25/12/2024,24/01/2025,0,0,0,5849,0
3000000218,1636,2250,1,6000,450,6000,20000,0,20/01/2024,21/01/2024,4521,181,1322,9164,0
3000000218,3418,40,7,1440,10,1440,1024,0,31/01/2024,07/02/2024,1267,8,1304,1022,0
3000000218,1632,1650,1,3000,300,3000,3072,0,21/02/2024,22/02/2024,1838,160,1888,2414,0
3000000218,3421,60,7,2880,15,2880,2048,0,19/02/2024,26/02/2024,1213,11,2841,1546,0
3000000218,1150,59.75,7,0,0,0,300,0,25/02/2024,03/03/2024,0,0,0,153,0
3000000218,1480,2608.69,1,0,0,0,184320,0,14/03/2024,15/03/2024,0,0,0,74058,0
3000000218,1138,11.94,3,1440,0,1500,100,0,09/03/2024,12/03/2024,1416,0,357,9,0
3000000218,1465,80,7,0,0,0,0,0,05/04/2024,12/04/2024,0,0,0,0,0
3000000218,1127,155,3,1000,50,1000,1024,0,19/04/2024,22/04/2024,125,46,919,683,0
3000000218,1502,521,30,1000,150,1000,30720,0,10/04/2024,10/05/2024,813,79,279,19227,0
3000000218,2623,800,3,0,0,3000,20480,0,20/05/2024,23/05/2024,0,0,1187,17425,0
3000000218,3247,1477.39,1,3000,0,3000,102400,102400,18/05/2024,19/05/2024,2642,0,1817,5536,6133
3000000218,1082,113,1,0,0,0,51200,0,13/06/2024,14/06/2024,0,0,0,39875,0
3000000218,1155,215,1,0,0,0,2048,0,06/06/2024,07/06/2024,0,0,0,1696,0
3000000218,2359,8500,3,0,0,0,5120,0,07/06/2024,10/06/2024,0,0,0,4515,0
3000000218,1074,869,7,0,0,0,15360,0,23/07/2024,30/07/2024,0,0,0,4919,0
3000000218,1144,200,1,0,0,0,7168,0,21/07/2024,22/07/2024,0,0,0,4852,0
3000000218,3562,1799,3,0,0,0,2048,0,23/08/2024,26/08/2024,0,0,0,1181,0
3000000218,1481,2173.91,3,0,0,0,61440,0,27/09/2024,30/09/2024,0,0,0,30857,0
3000000218,1385,525,7,0,0,0,0,0,09/09/2024,16/09/2024,0,0,0,0,0
3000000218,3415,25,3,180,5,180,500,0,10/10/2024,13/10/2024,154,3,90,1,0
3000000218,1544,13.3,7,100,0,0,0,1024,29/11/2024,06/12/2024,58,0,0,0,805
3000000218,1478,121,3,1000,40,0,1024,0,09/12/2024,12/12/2024,252,1,0,706,0
3000000218,1139,11.94,3,1440,0,1500,100,0,12/12/2024,15/12/2024,1067,0,1411,41,0
3000000218,1158,143.4,7,0,0,0,2000,0,03/12/2024,10/12/2024,0,0,0,1854,0
3000000219,2659,2608.7,1,0,0,0,10240,0,05/01/2024,06/01/2024,0,0,0,4215,0
3000000219,1083,170,7,5000,0,0,12288,0,24/01/2024,31/01/2024,4780,0,0,10051,0
3000000219,1531,23,30,0,0,0,0,1536,13/01/2024,12/02/2024,0,0,0,0,1448
3000000219,1509,1000,7,0,0,2000,5120,0,06/02/2024,13/02/2024,0,0,1393,4158,0
3000000219,1569,1000,3,0,0,0,10240,0,10/02/2024,13/02/2024,0,0,0,5510,0
3000000219,1124,444,30,333,50,1000,1024,0,22/02/2024,23/03/2024,101,34,487,614,0
3000000219,1086,652,3,0,0,0,5120,0,30/03/2024,02/04/2024,0,0,0,4882,0
3000000219,2320,173.91,1,0,0,0,10240,0,21/03/2024,22/03/2024,0,0,0,2358,0
3000000219,2518,2000,1,0,0,0,2048,0,17/04/2024,18/04/2024,0,0,0,1912,0
3000000219,1391,90,7,0,0,750,0,0,11/04/2024,18/04/2024,0,0,549,0,0
3000000219,2929,243,3,1000,100,1000,15360,0,14/04/2024,17/04/2024,50,72,447,13589,0
3000000219,2656,1150,1,3500,200,3500,10240,0,30/05/2024,31/05/2024,1748,50,115,9884,0
3000000219,2362,1913,3,3000,750,3000,102400,0,08/06/2024,11/06/2024,609,513,2952,73655,0
3000000219,1140,23.9,1,0,0,0,0,0,22/07/2024,23/07/2024,0,0,0,0,0
3000000219,2674,5000,3,0,0,0,6144,0,04/07/2024,07/07/2024,0,0,0,2055,0
3000000219,2371,86.9,3,1000,0,1000,3072,10240,04/08/2024,07/08/2024,469,0,265,1645,3240
3000000219,1570,891.86,30,0,0,0,16000,0,20/08/2024,19/09/2024,0,0,0,10982,0
3000000219,2515,1076,3,0,0,0,10240,5120,14/08/2024,17/08/2024,0,0,0,7552,4185
3000000219,1603,174,30,300,40,2000,0,4096,15/09/2024,15/10/2024,67,17,62,0,1182
3000000219,1387,125,7,0,0,0,0,0,26/10/2024,02/11/2024,0,0,0,0,0
3000000219,3418,40,7,1440,10,1440,1024,0,06/11/2024,13/11/2024,668,3,1153,1020,0
3000000219,2317,174,1,300,50,1000,10240,0,20/12/2024,21/12/2024,3,18,503,9600,0
3000000219,2614,100,7,0,0,0,512,4608,31/12/2024,07/01/2025,0,0,0,368,3870
3000000219,1501,86,7,1000,10,1000,1024,0,18/12/2024,25/12/2024,997,5,163,664,0
3000000220,1632,1650,1,3000,300,3000,3072,0,18/01/2024,19/01/2024,2885,74,1010,2935,0
3000000220,1049,1739,3,3000,500,3000,51200,0,06/01/2024,09/01/2024,1975,412,493,30402,0
3000000220,2899,200,3,0,0,0,0,0,03/02/2024,06/02/2024,0,0,0,0,0
3000000220,1620,2000,30,0,0,1000,2048,0,29/02/2024,30/03/2024,0,0,678,2028,0
3000000220,1654,2910.67,1,15000,1500,15000,15360,0,11/03/2024,12/03/2024,12717,1336,11722,8251,0
3000000220,1400,20,3,0,0,1500,0,0,14/03/2024,17/03/2024,0,0,1324,0,0
3000000220,3412,20,1,120,5,120,500,0,13/03/2024,14/03/2024,61,1,59,499,0
3000000220,1449,17,7,300,0,0,150,0,04/04/2024,11/04/2024,256,0,0,134,0
3000000220,1654,2910.67,1,15000,1500,15000,15360,0,06/04/2024,07/04/2024,7360,669,12303,244,0
3000000220,1149,30,1,0,0,0,0,0,25/04/2024,26/04/2024,0,0,0,0,0
3000000220,1617,913.04,30,0,0,0,36864,0,29/05/2024,28/06/2024,0,0,0,20738,0
3000000220,1635,1250,1,3000,250,3000,12288,0,11/05/2024,12/05/2024,2445,223,2316,6459,0
3000000220,1496,17,3,0,0,0,0,0,15/06/2024,18/06/2024,0,0,0,0,0
3000000220,2899,200,3,0,0,0,0,0,26/07/2024,29/07/2024,0,0,0,0,0
3000000220,2881,150,7,1000,0,0,1024,0,24/08/2024,31/08/2024,810,0,0,877,0
3000000220,1544,13.3,7,100,0,0,0,1024,29/09/2024,06/10/2024,76,0,0,0,859
3000000220,3550,2173,3,5000,1500,5000,204800,0,12/09/2024,15/09/2024,3911,298,3935,149639,0
3000000220,1401,34,30,0,0,1500,0,25,09/10/2024,08/11/2024,0,0,1327,0,11
3000000220,3535,452,3,1000,150,1000,23622320128,0,29/10/2024,01/11/2024,654,35,138,22605847548,0
3000000220,2506,41825.5,1,0,0,0,5120,0,07/11/2024,08/11/2024,0,0,0,4802,0
3000000220,3550,2173,3,5000,1500,5000,204800,0,25/11/2024,28/11/2024,1965,1357,204,86151,0
3000000220,2878,200,7,1000,0,0,1024,0,29/11/2024,06/12/2024,877,0,0,548,0
3000000220,2914,5975,1,0,0,0,6144,0,25/12/2024,26/12/2024,0,0,0,3840,0
3000000221,1493,217,3,100,0,1000,10240,0,15/01/2024,18/01/2024,67,0,217,7340,0
3000000221,1056,173,3,1000,60,1000,100,0,27/01/2024,30/01/2024,293,24,687,76,0
3000000221,1693,10157.5,3,0,0,0,5120,0,07/01/2024,10/01/2024,0,0,0,1790,0
3000000221,1138,11.94,3,1440,0,1500,100,0,27/02/2024,01/03/2024,1328,0,1491,62,0
3000000221,1117,1250,1,4500,300,150,1024,0,04/02/2024,05/02/2024,3523,140,36,153,0
3000000221,3418,40,7,1440,10,1440,1024,0,10/03/2024,17/03/2024,269,6,1330,136,0
3000000221,2917,86,7,1000,200,0,10240,0,19/03/2024,26/03/2024,987,25,0,7262,0
3000000221,1509,1000,7,0,0,2000,5120,0,10/03/2024,17/03/2024,0,0,586,4479,0
3000000221,1678,434,30,300,50,300,10240,0,06/04/2024,06/05/2024,252,7,6,7620,0
3000000221,2872,1304,1,3000,300,3000,15360,0,02/04/2024,03/04/2024,1522,78,2831,12006,0
3000000221,1158,143.4,7,0,0,0,2000,0,04/05/2024,11/05/2024,0,0,0,1230,0
3000000221,1508,139,3,20,20,200,4000,0,17/05/2024,20/05/2024,11,2,32,3820,0
3000000221,2896,150,30,0,0,0,0,0,12/05/2024,11/06/2024,0,0,0,0,0
3000000221,1115,1650,1,450,0,0,500,0,14/06/2024,15/06/2024,123,0,0,487,0
3000000221,1391,90,7,0,0,750,0,0,30/06/2024,07/07/2024,0,0,216,0,0
3000000221,1574,2600,3,10000,600,10000,40960,0,25/07/2024,28/07/2024,8404,527,1575,26164,0
3000000221,1087,260,1,0,0,0,0,0,20/07/2024,21/07/2024,0,0,0,0,0
3000000221,2383,478,1,2000,0,0,0,0,21/08/2024,22/08/2024,1552,0,0,0,0
3000000221,1635,1250,1,3000,250,3000,12288,0,04/08/2024,05/08/2024,914,111,1118,3566,0
3000000221,1112,2750,3,0,0,0,1024,0,01/09/2024,04/09/2024,0,0,0,832,0
3000000221,1127,155,3,1000,50,1000,1024,0,01/09/2024,04/09/2024,602,15,707,762,0
3000000221,2320,173.91,1,0,0,0,10240,0,24/09/2024,25/09/2024,0,0,0,6676,0
3000000221,1638,2200,3,5000,500,5000,5120,0,22/10/2024,25/10/2024,4605,297,4424,881,0
3000000221,1396,600,30,2000,150,2000,2000,0,04/10/2024,03/11/2024,85,93,252,1236,0
3000000221,1146,20.32,30,0,0,0,2000,0,22/11/2024,22/12/2024,0,0,0,1353,0
3000000221,1621,30,7,0,0,0,5120,0,27/12/2024,03/01/2025,0,0,0,2819,0
3000000221,1548,100,30,1000,0,0,0,1024,03/12/2024,02/01/2025,450,0,0,0,996
3000000221,1510,500,1,0,0,2000,2048,0,01/12/2024,02/12/2024,0,0,1921,29,0
3000000222,1480,2608.69,1,0,0,0,184320,0,25/01/2024,26/01/2024,0,0,0,68142,0
3000000222,1133,532.45,30,3000,100,3000,3072,0,07/02/2024,08/03/2024,9,39,2706,1672,0
3000000222,1399,687,7,0,0,0,10240,0,24/02/2024,02/03/2024,0,0,0,1880,0
3000000222,1593,1100,30,100,100,100,0,0,15/02/2024,16/03/2024,95,54,51,0,0
3000000222,1527,826,1,5000,150,5000,10240,0,06/03/2024,07/03/2024,80,46,2574,861,0
3000000222,1490,11.95,30,1440,0,300,0,0,17/03/2024,16/04/2024,1097,0,165,0,0
3000000222,2527,2390,1,0,0,0,2048,0,04/04/2024,05/04/2024,0,0,0,1426,0
3000000222,1479,260,30,0,0,0,8192,0,10/04/2024,10/05/2024,0,0,0,3246,0
3000000222,2626,147,1,3000,30,3000,3000,0,10/04/2024,11/04/2024,514,6,1886,2742,0
3000000222,1090,173,3,0,0,0,5000,0,15/05/2024,18/05/2024,0,0,0,4642,0
3000000222,1382,556.39,30,0,0,0,5000,0,24/05/2024,23/06/2024,0,0,0,4078,0
3000000222,1432,373,7,1000,100,1000,10240,0,22/06/2024,29/06/2024,378,82,435,1504,0
3000000222,1119,2100,1,2000,300,2000,2048,0,03/06/2024,04/06/2024,220,112,1404,1656,0
3000000222,1163,300,3,60,0,2,1000,0,14/07/2024,17/07/2024,59,0,1,915,0
3000000222,1117,1250,1,4500,300,150,1024,0,24/07/2024,25/07/2024,2530,136,66,257,0
3000000222,1496,17,3,0,0,0,0,0,15/07/2024,18/07/2024,0,0,0,0,0
3000000222,2617,100,3,0,0,0,512,4608,21/08/2024,24/08/2024,0,0,0,444,1632
3000000222,2362,1913,3,3000,750,3000,102400,0,12/08/2024,15/08/2024,2926,647,1959,17830,0
3000000222,1061,150,3,1000,50,1000,1024,0,05/09/2024,08/09/2024,234,1,931,313,0
3000000222,1567,2300,30,0,0,0,28672,0,26/09/2024,26/10/2024,0,0,0,23366,0
3000000222,1593,1100,30,100,100,100,0,0,07/09/2024,07/10/2024,38,26,37,0,0
3000000222,2884,150,3,0,0,0,5120,0,23/10/2024,26/10/2024,0,0,0,2654,0
3000000222,1156,150,30,0,0,0,0,0,11/10/2024,10/11/2024,0,0,0,0,0
3000000222,1449,17,7,300,0,0,150,0,20/11/2024,27/11/2024,42,0,0,53,0
3000000222,1123,596.31,1,0,0,1500,5120,0,13/11/2024,14/11/2024,0,0,1112,1360,0
3000000222,2317,174,1,300,50,1000,10240,0,31/12/2024,01/01/2025,29,48,217,8578,0
3000000222,1478,121,3,1000,40,0,1024,0,25/12/2024,28/12/2024,313,10,0,999,0
3000000222,1510,500,1,0,0,2000,2048,0,18/12/2024,19/12/2024,0,0,46,1555,0
3000000223,2659,2608.7,1,0,0,0,10240,0,27/01/2024,28/01/2024,0,0,0,6408,0
3000000223,1433,60,30,0,0,0,0,0,24/01/2024,23/02/2024,0,0,0,0,0
3000000223,1083,170,7,5000,0,0,12288,0,06/02/2024,13/02/2024,4535,0,0,5918,0
3000000223,1472,296,30,550,20,550,1000,2000,15/03/2024,14/04/2024,408,13,389,869,848
3000000223,1156,150,30,0,0,0,0,0,21/04/2024,21/05/2024,0,0,0,0,0
3000000223,1494,26,1,0,0,0,0,0,10/05/2024,11/05/2024,0,0,0,0,0
3000000223,1455,230,7,0,0,0,5120,0,19/06/2024,26/06/2024,0,0,0,3806,0
3000000223,2515,1076,3,0,0,0,10240,5120,22/06/2024,25/06/2024,0,0,0,6197,2488
3000000223,1574,2600,3,10000,600,10000,40960,0,21/07/2024,24/07/2024,5128,58,912,35432,0
3000000223,1602,120,3,0,0,12000,0,5120,15/07/2024,18/07/2024,0,0,10847,0,4430
3000000223,1632,1650,1,3000,300,3000,3072,0,14/08/2024,15/08/2024,703,53,220,1504,0
3000000223,2527,2390,1,0,0,0,2048,0,31/08/2024,01/09/2024,0,0,0,1364,0
3000000223,1158,143.4,7,0,0,0,2000,0,24/09/2024,01/10/2024,0,0,0,1014,0
3000000223,2674,5000,3,0,0,0,6144,0,20/09/2024,23/09/2024,0,0,0,4481,0
3000000223,1144,200,1,0,0,0,7168,0,20/09/2024,21/09/2024,0,0,0,6233,0
3000000223,1132,118.31,7,1500,0,1500,1500,0,19/10/2024,26/10/2024,1109,0,1367,262,0
3000000223,1599,2750,3,500,500,400,100,0,11/11/2024,14/11/2024,198,153,192,90,0
3000000223,1074,869,7,0,0,0,15360,0,18/11/2024,25/11/2024,0,0,0,5449,0
3000000223,2968,86.95,7,0,0,100,2048,0,07/11/2024,14/11/2024,0,0,99,1301,0
3000000223,1657,4366,30,20000,2000,20000,20480,0,27/12/2024,26/01/2025,13028,1837,14928,14746,0
3000000223,1609,150,7,0,60,1000,3072,0,13/12/2024,20/12/2024,0,32,188,1244,0
3000000224,1489,150,30,0,0,0,0,10240,25/01/2024,24/02/2024,0,0,0,0,9783
3000000224,1114,650,3,125,0,0,125,0,07/02/2024,10/02/2024,11,0,0,86,0
3000000224,1125,888.01,3,4000,200,4000,8192,0,01/02/2024,04/02/2024,570,137,2080,5633,0
3000000224,1478,121,3,1000,40,0,1024,0,17/03/2024,20/03/2024,753,13,0,762,0
3000000224,1611,182.6,7,0,0,0,0,6144,22/04/2024,29/04/2024,0,0,0,0,2679
3000000224,1663,652,3,2500,250,2500,10240,0,02/04/2024,05/04/2024,570,40,1020,4086,0
3000000224,3421,60,7,2880,15,2880,2048,0,26/04/2024,03/05/2024,1607,10,168,587,0
3000000224,1548,100,30,1000,0,0,0,1024,17/05/2024,16/06/2024,486,0,0,0,632
3000000224,1078,27,30,0,0,0,0,1024,16/05/2024,15/06/2024,0,0,0,0,380
3000000224,1065,304,30,0,0,1000,10240,0,09/05/2024,08/06/2024,0,0,340,7942,0
3000000224,1635,1250,1,3000,250,3000,12288,0,08/06/2024,09/06/2024,343,180,1071,1123,0
3000000224,1144,200,1,0,0,0,7168,0,12/06/2024,13/06/2024,0,0,0,6547,0
3000000224,1140,23.9,1,0,0,0,0,0,19/06/2024,20/06/2024,0,0,0,0,0
3000000224,1079,20,7,0,0,0,50,0,22/07/2024,29/07/2024,0,0,0,19,0
3000000224,3586,200,30,1000,100,1000,10240,0,20/08/2024,19/09/2024,287,74,83,9368,0
3000000224,2881,150,7,1000,0,0,1024,0,22/08/2024,29/08/2024,651,0,0,1019,0
3000000224,1501,86,7,1000,10,1000,1024,0,16/08/2024,23/08/2024,436,1,811,188,0
3000000224,2896,150,30,0,0,0,0,0,22/09/2024,22/10/2024,0,0,0,0,0
3000000224,3415,25,3,180,5,180,500,0,26/09/2024,29/09/2024,29,3,132,104,0
3000000224,1454,222,7,5000,0,5000,5120,0,19/10/2024,26/10/2024,4840,0,2714,3700,0
3000000224,3556,5376,1,0,0,0,5120,0,28/10/2024,29/10/2024,0,0,0,4446,0
3000000224,1396,600,30,2000,150,2000,2000,0,23/10/2024,22/11/2024,696,71,50,1635,0
3000000224,2359,8500,3,0,0,0,5120,0,27/11/2024,30/11/2024,0,0,0,4152,0
3000000224,2899,200,3,0,0,0,0,0,08/11/2024,11/11/2024,0,0,0,0,0
3000000224,3571,69.5,30,500,0,500,0,0,16/12/2024,15/01/2025,480,0,124,0,0
3000000224,1640,417,1,300,50,1000,0,10240,26/12/2024,27/12/2024,148,44,272,0,6922
3000000225,1374,1500,30,0,300,300,1024,0,18/01/2024,17/02/2024,0,96,299,800,0
3000000225,1541,215,3,500,25,500,0,8192,23/01/2024,26/01/2024,343,23,481,0,6602
3000000225,1114,650,3,125,0,0,125,0,16/01/2024,19/01/2024,93,0,0,81,0
3000000225,2968,86.95,7,0,0,100,2048,0,25/02/2024,03/03/2024,0,0,83,2015,0
3000000225,2494,1091.5,3,0,0,0,20480,0,04/02/2024,07/02/2024,0,0,0,13766,0
3000000225,2359,8500,3,0,0,0,5120,0,28/03/2024,31/03/2024,0,0,0,3634,0
3000000225,1651,2183,30,12500,1250,12500,12800,0,30/03/2024,29/04/2024,3239,570,1796,7403,0
